key,source,target
ST_TalkLoad/SEIJI_COURSE_TSUCHISAKA,このコースの情報を確認してきたぞ,我去打探过这条赛道的情况了哦。
ST_TalkLoad/SEIJI_COURSE_TSUKUBA,このコースの情報を確認してきたぞ,我去打探过这条赛道的情况了哦。
ST_TalkLoad/SEIJI_COURSE_AKINA_SNOW,このコースの情報を確認してきたぞ,我去打探过这条赛道的情况了哦。
ST_TalkLoad/SEIJI_COURSE_ODAWARA,このコースの情報を確認してきたぞ,我去打探过这条赛道的情况了哦。
ST_TalkLoad/SEIJI_COURSE_HAKONE,このコースの情報を確認してきたぞ,我去打探过这条赛道的情况了哦。
ST_TalkLoad/SEIJI_COURSE_NAGAO,このコースの情報を確認してきたぞ,我去打探过这条赛道的情况了哦。
ST_TalkLoad/SEIJI_COURSE_TSUKUBA_SNOW,このコースの情報を確認してきたぞ,我去打探过这条赛道的情况了哦。
ST_TalkLoad/RYOSUKE_GAME_LINEGUIDE,何事も基本が大切だ,任何事都是基础最重要。
ST_TalkLoad/RYOSUKE_CAR_LAYOUT_SPEED,コースによってクルマの選び方も大事だ,根据赛道选择车辆也是很重要的哦。
ST_TalkLoad/RYOSUKE_CAR_LAYOUT_TECHNICAL,コースによってクルマの選び方も大事だ,根据赛道选择车辆也是很重要的哦。
ST_TalkLoad/RYOSUKE_CAR_ROOT_DHHC,"「下り」か「上り」で相性の良いセッティングは異なる
こういうのは松本や宮口が専門だな","适用于“上坡”“下坡”的调试参数并不相同。
这方面松本和宫口可以说是专家了。"
ST_TalkLoad/RYOSUKE_CAR_ROOT_AR,"コースによって相性の良いセッティングは異なる
こういうのは松本や宮口が専門だな","适用于不同赛道的调试参数并不相同。
这方面松本和宫口可以说是专家了。"
ST_TalkLoad/RYOSUKE_COURSE_AKINA_LAKE,このコースの情報だ,这是这条赛道的信息。
ST_TalkLoad/RYOSUKE_COURSE_USUI,このコースの情報だ,这是这条赛道的信息。
ST_TalkLoad/RYOSUKE_COURSE_MYOGI,このコースの情報だ,这是这条赛道的信息。
ST_TalkLoad/RYOSUKE_COURSE_AKAGI,"オレのホームコースだ
おまえがここでどういう走りをするか見せてもらおう","这是我的主场赛道。
让我看看你在这里会怎么跑吧。"
ST_TalkLoad/RYOSUKE_COURSE_AKINA,このコースの情報だ,这是这条赛道的信息。
ST_TalkLoad/RYOSUKE_COURSE_IROHA,このコースの情報だ,这是这条赛道的信息。
ST_TalkLoad/RYOSUKE_COURSE_MOMIJI,このコースの情報だ,这是这条赛道的信息。
ST_TalkLoad/RYOSUKE_COURSE_HAPPO,このコースの情報だ,这是这条赛道的信息。
ST_TalkLoad/RYOSUKE_COURSE_SADAMINE,このコースの情報だ,这是这条赛道的信息。
ST_TalkLoad/RYOSUKE_COURSE_TSUCHISAKA,このコースの情報だ,这是这条赛道的信息。
ST_TalkLoad/RYOSUKE_COURSE_TSUKUBA,このコースの情報だ,这是这条赛道的信息。
ST_TalkLoad/RYOSUKE_COURSE_AKINA_SNOW,"走り屋にシーズンオフはない
冬を制するものは 夏を制する・・！！","车手是没有淡季旺季的。
能称霸寒冬的人，就能称霸炎夏……！！"
ST_TalkLoad/RYOSUKE_COURSE_ODAWARA,このコースの情報だ,这是这条赛道的信息。
ST_TalkLoad/RYOSUKE_COURSE_HAKONE,・・危険を感じたら すぐに逃げろ,……如果感到有危险，就立刻逃跑吧。
ST_TalkLoad/RYOSUKE_COURSE_NAGAO,このコースの情報だ,这是这条赛道的信息。
ST_TalkLoad/RYOSUKE_COURSE_TSUKUBA_SNOW,"走り屋にシーズンオフはない
冬を制するものは 夏を制する・・！！","车手是没有淡季旺季的。
能称霸寒冬的人，就能称霸炎夏……！！"
ST_TalkLoad/MAKO_GAME_LINEGUIDE,何事も基本が大切です,任何事都是基础最重要。
ST_TalkLoad/MAKO_CAR_LAYOUT_SPEED,コースによってクルマの選び方も大事・・なのかな？,根据赛道选择车辆也是很重要的……应该吧？
ST_TalkLoad/MAKO_CAR_LAYOUT_TECHNICAL,コースによってクルマの選び方も大事・・なのかな？,根据赛道选择车辆也是很重要的……应该吧？
ST_TalkLoad/MAKO_CAR_ROOT_DHHC,「下り」か「上り」でチューニングの相性もある・・みたい・・,似乎……不同改装对“上坡”“下坡”的适应性也不一样……
ST_TalkLoad/MAKO_CAR_ROOT_AR,コースによってチューニングの相性もある・・みたい・・,似乎……赛道不同，性能改装的匹配度也不同……
ST_TalkLoad/MAKO_COURSE_AKINA_LAKE,このコースの情報を確認してきました,我去打探过这条赛道的情况了。
ST_TalkLoad/MAKO_COURSE_USUI,"あたしの・・いや あたし""達""のホームコースです
沙雪といっしょなら 誰にもまけない・・！","这是我的……不，是“我们”的主场赛道。
只要是和沙雪在一起，就不会输给任何人……！"
ST_TalkLoad/MAKO_COURSE_MYOGI,このコースの情報を確認してきました,我去打探过这条赛道的情况了。
ST_TalkLoad/MAKO_COURSE_AKAGI,このコースの情報を確認してきました,我去打探过这条赛道的情况了。
ST_TalkLoad/MAKO_COURSE_AKINA,このコースの情報を確認してきました,我去打探过这条赛道的情况了。
ST_TalkLoad/MAKO_COURSE_IROHA,このコースの情報を確認してきました,我去打探过这条赛道的情况了。
ST_TalkLoad/MAKO_COURSE_MOMIJI,このコースの情報を確認してきました,我去打探过这条赛道的情况了。
ST_TalkLoad/MAKO_COURSE_HAPPO,このコースの情報を確認してきました,我去打探过这条赛道的情况了。
ST_TalkLoad/MAKO_COURSE_SADAMINE,このコースの情報を確認してきました,我去打探过这条赛道的情况了。
ST_TalkLoad/MAKO_COURSE_TSUCHISAKA,このコースの情報を確認してきました,我去打探过这条赛道的情况了。
ST_TalkLoad/MAKO_COURSE_TSUKUBA,このコースの情報を確認してきました,我去打探过这条赛道的情况了。
ST_TalkLoad/MAKO_COURSE_AKINA_SNOW,このコースの情報を確認してきました,我去打探过这条赛道的情况了。
ST_TalkLoad/MAKO_COURSE_ODAWARA,このコースの情報を確認してきました,我去打探过这条赛道的情况了。
ST_TalkLoad/MAKO_COURSE_HAKONE,このコースの情報を確認してきました,我去打探过这条赛道的情况了。
ST_TalkLoad/MAKO_COURSE_NAGAO,このコースの情報を確認してきました,我去打探过这条赛道的情况了。
ST_TalkLoad/MAKO_COURSE_TSUKUBA_SNOW,このコースの情報を確認してきました,我去打探过这条赛道的情况了。
ST_TalkLoad/KAI_GAME_LINEGUIDE,何事も基本が大切だぜ,任何事都是基础最重要哦。
ST_TalkLoad/KAI_CAR_LAYOUT_SPEED,コースによってクルマの選び方も大事だぜ,根据赛道选择车辆也是很重要的哦。
ST_TalkLoad/KAI_CAR_LAYOUT_TECHNICAL,コースによってクルマの選び方も大事だぜ,根据赛道选择车辆也是很重要的哦。
ST_TalkLoad/KAI_CAR_ROOT_DHHC,「下り」か「上り」でチューニングの相性もあるんだぜ,不同改装对“上坡”“下坡”的适应性也不一样哦。
ST_TalkLoad/KAI_CAR_ROOT_AR,コースによってチューニングの相性もあるんだぜ,赛道不同，性能改装的匹配度也不同哦。
ST_TalkLoad/KAI_COURSE_AKINA_LAKE,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/KAI_COURSE_USUI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/KAI_COURSE_MYOGI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/KAI_COURSE_AKAGI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/KAI_COURSE_AKINA,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/KAI_COURSE_IROHA,"いろは坂特有のヘアピンカーブの地形だからこそ実現可能な
""オキテ破りの地元走り"" 試してみるか？","这种独特的发卡弯地形只在伊吕波坂才有，
你要试试那种“打破常规的独创跑法”吗？"
ST_TalkLoad/KAI_COURSE_MOMIJI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/KAI_COURSE_HAPPO,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/KAI_COURSE_SADAMINE,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/KAI_COURSE_TSUCHISAKA,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/KAI_COURSE_TSUKUBA,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/KAI_COURSE_AKINA_SNOW,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/KAI_COURSE_ODAWARA,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/KAI_COURSE_HAKONE,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/KAI_COURSE_NAGAO,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/KAI_COURSE_TSUKUBA_SNOW,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/DAIKI_GAME_LINEGUIDE,"基本中の基本だ
リリースポイントを見きわめられれば 東堂塾でも通用するぜ","最最基本的一点。
如果能掌握好加速时机，那东堂塾也不在话下。"
ST_TalkLoad/DAIKI_CAR_LAYOUT_SPEED,コースによってクルマの選び方も大事だぜ,根据赛道选择车辆也是很重要的哦。
ST_TalkLoad/DAIKI_CAR_LAYOUT_TECHNICAL,コースによってクルマの選び方も大事だぜ,根据赛道选择车辆也是很重要的哦。
ST_TalkLoad/DAIKI_CAR_ROOT_DHHC,「下り」か「上り」でチューニングの相性もあるんだぜ,不同改装对“上坡”“下坡”的适应性也不一样哦。
ST_TalkLoad/DAIKI_CAR_ROOT_AR,コースによってチューニングの相性もあるんだぜ,赛道不同，性能改装的匹配度也不同哦。
ST_TalkLoad/DAIKI_COURSE_AKINA_LAKE,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/DAIKI_COURSE_USUI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/DAIKI_COURSE_MYOGI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/DAIKI_COURSE_AKAGI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/DAIKI_COURSE_AKINA,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/DAIKI_COURSE_IROHA,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/DAIKI_COURSE_MOMIJI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/DAIKI_COURSE_HAPPO,"レーシングドライバー舘智幸の全開公道バトルなんて
この先　二度と見るチャンスないだろうな・・","赛车手馆智幸全力以赴的公路赛，
错过这次就再没机会看到了……"
ST_TalkLoad/DAIKI_COURSE_SADAMINE,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/DAIKI_COURSE_TSUCHISAKA,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/DAIKI_COURSE_TSUKUBA,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/DAIKI_COURSE_AKINA_SNOW,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/DAIKI_COURSE_ODAWARA,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/DAIKI_COURSE_HAKONE,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/DAIKI_COURSE_NAGAO,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/DAIKI_COURSE_TSUKUBA_SNOW,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/SAKAI_GAME_LINEGUIDE,"同じ東堂塾に大輝ってやつがいるんだが・・
あいつのブレーキングは 天性のセンスだぜ","我们东堂塾还有个叫大辉的……
那家伙的刹车技术可以说是非常有天赋。"
ST_TalkLoad/SAKAI_CAR_LAYOUT_SPEED,コースによってクルマの選び方も大事だぜ,根据赛道选择车辆也是很重要的哦。
ST_TalkLoad/SAKAI_CAR_LAYOUT_TECHNICAL,コースによってクルマの選び方も大事だぜ,根据赛道选择车辆也是很重要的哦。
ST_TalkLoad/SAKAI_CAR_ROOT_DHHC,「下り」か「上り」でチューニングの相性もあるんだぜ,不同改装对“上坡”“下坡”的适应性也不一样哦。
ST_TalkLoad/SAKAI_CAR_ROOT_AR,コースによってチューニングの相性もあるんだぜ,赛道不同，性能改装的匹配度也不同哦。
ST_TalkLoad/SAKAI_COURSE_AKINA_LAKE,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/SAKAI_COURSE_USUI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/SAKAI_COURSE_MYOGI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/SAKAI_COURSE_AKAGI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/SAKAI_COURSE_AKINA,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/SAKAI_COURSE_IROHA,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/SAKAI_COURSE_MOMIJI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/SAKAI_COURSE_HAPPO,"東堂塾にとってもプロジェクトDにとっても‥
あの夜のバトルは伝説といえるだろうな","不论对于东堂塾还是D计划……
那晚的比赛都称得上是一个传说吧。"
ST_TalkLoad/SAKAI_COURSE_SADAMINE,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/SAKAI_COURSE_TSUCHISAKA,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/SAKAI_COURSE_TSUKUBA,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/SAKAI_COURSE_AKINA_SNOW,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/SAKAI_COURSE_ODAWARA,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/SAKAI_COURSE_HAKONE,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/SAKAI_COURSE_NAGAO,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/SAKAI_COURSE_TSUKUBA_SNOW,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/TAKUMI_COURSE_NANAMAGARI,この峠の情報を確認してきたぞ,我去打探过这条山道的情况了。
ST_TalkLoad/IKETANI_COURSE_NANAMAGARI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/KEISUKE_COURSE_NANAMAGARI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/SAYUKI_COURSE_NANAMAGARI,このコースの情報を確認してきたわよ,我去打探过这条赛道的情况了哦。
ST_TalkLoad/WATARU_COURSE_NANAMAGARI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/KENJI_COURSE_NANAMAGARI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/NAKAZATO_COURSE_NANAMAGARI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/SHINGO_COURSE_NANAMAGARI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/KYOICHI_COURSE_NANAMAGARI,このコースの情報を確認してきたぞ,我去打探过这条赛道的情况了哦。
ST_TalkLoad/SEIJI_COURSE_NANAMAGARI,このコースの情報を確認してきたぞ,我去打探过这条赛道的情况了哦。
ST_TalkLoad/RYOSUKE_COURSE_NANAMAGARI,このコースの情報だ,这是这条赛道的信息。
ST_TalkLoad/MAKO_COURSE_NANAMAGARI,このコースの情報を確認してきました,我去打探过这条赛道的情况了。
ST_TalkLoad/KAI_COURSE_NANAMAGARI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/DAIKI_COURSE_NANAMAGARI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/SAKAI_COURSE_NANAMAGARI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/BUNTA_GAME_LINEGUIDE,ま この辺は基本だな,嗯，这条路是最基础的。
ST_TalkLoad/BUNTA_CAR_LAYOUT_SPEED,"ときには いつもと違うクルマに乗ってみろ
いろいろと得られるもんだぜ","有时候开一下自己不常开的车，
会有不少收获哦。"
ST_TalkLoad/BUNTA_CAR_LAYOUT_TECHNICAL,"ときには いつもと違うクルマに乗ってみろ
いろいろと得られるもんだぜ","有时候开一下自己不常开的车，
会有不少收获哦。"
ST_TalkLoad/BUNTA_CAR_ROOT_DHHC,（ハチロクのセッティング ちょっといじるかな‥）,（是不是该对AE86调整一下了……）
ST_TalkLoad/BUNTA_CAR_ROOT_AR,（ハチロクのセッティング ちょっといじるかな‥）,（是不是该对AE86调整一下了……）
ST_TalkLoad/BUNTA_COURSE_AKINA_LAKE,ほれ,拿去。
ST_TalkLoad/BUNTA_COURSE_USUI,ほれ,拿去。
ST_TalkLoad/BUNTA_COURSE_MYOGI,ほれ,拿去。
ST_TalkLoad/BUNTA_COURSE_AKAGI,ほれ,拿去。
ST_TalkLoad/BUNTA_COURSE_AKINA,"ほう・・
""ここ""で走るのか","哦……
要跑这条路啊。"
ST_TalkLoad/BUNTA_COURSE_IROHA,ほれ,拿去。
ST_TalkLoad/BUNTA_COURSE_MOMIJI,ほれ,拿去。
ST_TalkLoad/BUNTA_COURSE_NANAMAGARI,ほれ,拿去。
ST_TalkLoad/BUNTA_COURSE_HAPPO,ほれ,拿去。
ST_TalkLoad/BUNTA_COURSE_SADAMINE,ほれ,拿去。
ST_TalkLoad/BUNTA_COURSE_TSUCHISAKA,ほれ,拿去。
ST_TalkLoad/BUNTA_COURSE_TSUKUBA,ほれ,拿去。
ST_TalkLoad/BUNTA_COURSE_AKINA_SNOW,"ほう・・
""ここ""で走るのか","哦……
要跑这条路啊。"
ST_TalkLoad/BUNTA_COURSE_ODAWARA,ほれ,拿去。
ST_TalkLoad/BUNTA_COURSE_HAKONE,ほれ,拿去。
ST_TalkLoad/BUNTA_COURSE_NAGAO,ほれ,拿去。
ST_TalkLoad/BUNTA_COURSE_TSUKUBA_SNOW,ほれ,拿去。
ST_TalkLoad/NATSUKI_GAME_LINEGUIDE,"何事も基本が大切だよね！
（なつきは なんもわかんないけど）",任何事都是基础最重要对吧！
ST_TalkLoad/NATSUKI_CAR_LAYOUT_SPEED,"なつきはやっぱり拓海くんのトレノが好きだなー
元気よく走るし ちっちゃくてかわいいし","夏树很喜欢拓海的TRUENO，
它跑起来很精神，小巧又可爱。"
ST_TalkLoad/NATSUKI_CAR_LAYOUT_TECHNICAL,"なつきはやっぱり拓海くんのトレノが好きだなー
元気よく走るし ちっちゃくてかわいいし","夏树很喜欢拓海的TRUENO，
它跑起来很精神，小巧又可爱。"
ST_TalkLoad/NATSUKI_CAR_ROOT_DHHC,"チュ・・チューニング・・？
・・ガムみたいな感じ？","醒……醒脑改装……？
……是口香糖之类的东西吗？"
ST_TalkLoad/NATSUKI_CAR_ROOT_AR,"チュ・・チューニング・・？
・・ガムみたいな感じ？","醒……醒脑改装……？
……是口香糖之类的东西吗？"
ST_TalkLoad/NATSUKI_COURSE_AKINA_LAKE,地図あったよー！,有赛道的地图哦！
ST_TalkLoad/NATSUKI_COURSE_USUI,地図あったよー！,有赛道的地图哦！
ST_TalkLoad/NATSUKI_COURSE_MYOGI,地図あったよー！,有赛道的地图哦！
ST_TalkLoad/NATSUKI_COURSE_AKAGI,地図あったよー！,有赛道的地图哦！
ST_TalkLoad/NATSUKI_COURSE_AKINA,地図あったよー！,有赛道的地图哦！
ST_TalkLoad/NATSUKI_COURSE_IROHA,地図あったよー！,有赛道的地图哦！
ST_TalkLoad/NATSUKI_COURSE_MOMIJI,地図あったよー！,有赛道的地图哦！
ST_TalkLoad/NATSUKI_COURSE_NANAMAGARI,地図あったよー！,有赛道的地图哦！
ST_TalkLoad/NATSUKI_COURSE_HAPPO,地図あったよー！,有赛道的地图哦！
ST_TalkLoad/NATSUKI_COURSE_SADAMINE,地図あったよー！,有赛道的地图哦！
ST_TalkLoad/NATSUKI_COURSE_TSUCHISAKA,地図あったよー！,有赛道的地图哦！
ST_TalkLoad/NATSUKI_COURSE_TSUKUBA,地図あったよー！,有赛道的地图哦！
ST_TalkLoad/NATSUKI_COURSE_AKINA_SNOW,地図あったよー！,有赛道的地图哦！
ST_TalkLoad/NATSUKI_COURSE_ODAWARA,地図あったよー！,有赛道的地图哦！
ST_TalkLoad/NATSUKI_COURSE_HAKONE,地図あったよー！,有赛道的地图哦！
ST_TalkLoad/NATSUKI_COURSE_NAGAO,地図あったよー！,有赛道的地图哦！
ST_TalkLoad/NATSUKI_COURSE_TSUKUBA_SNOW,地図あったよー！,有赛道的地图哦！
ST_TalkLoad/TAKUMI_COURSE_GUNSAI,このコースの情報を確認してきたぞ,我去打探过这条山道的情况了。
ST_TalkLoad/IKETANI_COURSE_GUNSAI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/KEISUKE_COURSE_GUNSAI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/SAYUKI_COURSE_GUNSAI,このコースの情報を確認してきたわよ,我去打探过这条赛道的情况了哦。
ST_TalkLoad/WATARU_COURSE_GUNSAI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/KENJI_COURSE_GUNSAI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/NAKAZATO_COURSE_GUNSAI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/SHINGO_COURSE_GUNSAI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/KYOICHI_COURSE_GUNSAI,このコースの情報を確認してきたぞ,我去打探过这条赛道的情况了哦。
ST_TalkLoad/SEIJI_COURSE_GUNSAI,このコースの情報を確認してきたぞ,我去打探过这条赛道的情况了哦。
ST_TalkLoad/RYOSUKE_COURSE_GUNSAI,このコースの情報だ,这是这条赛道的信息。
ST_TalkLoad/MAKO_COURSE_GUNSAI,このコースの情報を確認してきました,我去打探过这条赛道的情况了。
ST_TalkLoad/KAI_COURSE_GUNSAI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/DAIKI_COURSE_GUNSAI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/SAKAI_COURSE_GUNSAI,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/BUNTA_COURSE_GUNSAI,ほれ,拿去。
ST_TalkLoad/NATSUKI_COURSE_GUNSAI,地図あったよー！,有赛道的地图哦！
ST_TalkLoad/TAKUMI_COURSE_TSUCHISAKA_SNOW,この峠の情報を確認してきたぞ,我去打探过这条山道的情况了。
ST_TalkLoad/IKETANI_COURSE_TSUCHISAKA_SNOW,"この雪の中でバトルするのか‥！？
無事に帰ってこいよ‥！","要在这种雪天进行对决吗……！？
你可要平安归来啊……！"""
ST_TalkLoad/KEISUKE_COURSE_TSUCHISAKA_SNOW,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/SAYUKI_COURSE_TSUCHISAKA_SNOW,このコースの情報を確認してきたわよ,我去打探过这条赛道的情况了哦。
ST_TalkLoad/WATARU_COURSE_TSUCHISAKA_SNOW,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/KENJI_COURSE_TSUCHISAKA_SNOW,本当にこの天気で走るのか？オレは自信ねーよ‥,"真的要在这种天气跑吗？
我可没这个自信啊……"
ST_TalkLoad/NAKAZATO_COURSE_TSUCHISAKA_SNOW,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/SHINGO_COURSE_TSUCHISAKA_SNOW,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/KYOICHI_COURSE_TSUCHISAKA_SNOW,このコースの情報を確認してきたぞ,我去打探过这条赛道的情况了哦。
ST_TalkLoad/SEIJI_COURSE_TSUCHISAKA_SNOW,このコースの情報を確認してきたぞ,我去打探过这条赛道的情况了哦。
ST_TalkLoad/RYOSUKE_COURSE_TSUCHISAKA_SNOW,"走り屋にシーズンオフはない
冬を制するものは 夏を制する・・！！","车手是没有淡季旺季的。
能称霸寒冬的人，就能称霸炎夏……！！"
ST_TalkLoad/MAKO_COURSE_TSUCHISAKA_SNOW,このコースの情報を確認してきました,我去打探过这条赛道的情况了。
ST_TalkLoad/KAI_COURSE_TSUCHISAKA_SNOW,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/DAIKI_COURSE_TSUCHISAKA_SNOW,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/SAKAI_COURSE_TSUCHISAKA_SNOW,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/BUNTA_COURSE_TSUCHISAKA_SNOW,ほれ,拿去。
ST_TalkLoad/NATSUKI_COURSE_TSUCHISAKA_SNOW,地図あったよー！,有赛道的地图哦！
ST_TalkLoad/TAKUMI_COURSE_YABITSU,この峠の情報を確認してきたぞ,我去打探过这条山道的情况了。
ST_TalkLoad/IKETANI_COURSE_YABITSU,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/KEISUKE_COURSE_YABITSU,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/SAYUKI_COURSE_YABITSU,このコースの情報を確認してきたわよ,我去打探过这条赛道的情况了哦。
ST_TalkLoad/WATARU_COURSE_YABITSU,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/KENJI_COURSE_YABITSU,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/NAKAZATO_COURSE_YABITSU,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/SHINGO_COURSE_YABITSU,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/KYOICHI_COURSE_YABITSU,このコースの情報を確認してきたぞ,我去打探过这条赛道的情况了哦。
ST_TalkLoad/SEIJI_COURSE_YABITSU,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了哦。
ST_TalkLoad/RYOSUKE_COURSE_YABITSU,このコースの情報だ,这是这条赛道的信息。
ST_TalkLoad/MAKO_COURSE_YABITSU,このコースの情報を確認してきました,我去打探过这条赛道的情况了。
ST_TalkLoad/KAI_COURSE_YABITSU,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/DAIKI_COURSE_YABITSU,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/SAKAI_COURSE_YABITSU,このコースの情報を確認してきたぜ,我去打探过这条赛道的情况了。
ST_TalkLoad/BUNTA_COURSE_YABITSU,ほれ,拿去。
ST_TalkLoad/NATSUKI_COURSE_YABITSU,地図あったよー！,有赛道的地图哦！
ST_TalkLoad/NOBU_GAME_LINEGUIDE,何事も基本が大切だぜ,任何事都是基础最重要哦。
ST_TalkLoad/NOBU_CAR_LAYOUT_SPEED,コースによってクルマの選び方も大事なんだぜ,根据赛道选择车辆也是很重要的哦。
