key,source,target
ST_GameMessage/AvatarCustom_Clothes,服装,
ST_GameMessage/DT_AvtCustom_Background,"背景
背景
エフェクト","背景
背后道具
效果"
ST_GameMessage/AvatarCustom_Background,背景,
ST_GameMessage/AvatarCustom_Behind,背後アイテム,背后道具
ST_GameMessage/AvatarCustom_Effects,エフェクト,效果
ST_GameMessage/DT_AvtCustom_Special,"スペシャル
スペシャル","特殊
特殊"
ST_GameMessage/AvatarCustom_Special,スペシャル,特殊
ST_GameMessage/AvatarCustom_UseArrowKey,この画面ではハンドルを使用できません。<Yellow>方向キー</>で操作可能です,この画面ではハンドルを使用できません<Yellow>方向キー</>で操作可能です
ST_GameMessage/AvatarCustom_ChangeParts,選択したパーツに変更しますか？,要变更为所选配件吗？
ST_GameMessage/AvatarCustom_ChangeStamp,選択したスタンプに変更しますか？,要变更为所选的聊天贴纸吗？
ST_GameMessage/TitleEditDialog_Changing,装着中,已装配
ST_GameMessage/TitleEditDialog_ChangeTitle,こちらの称号に変更しますか？,要变更为这个称号吗？
ST_GameMessage/SelName_Error_DriverNameNotChange,"ネットワークエラーが発生しました
ドライバー名変更を中止します","发生网络错误
车手姓名变更中止"
ST_GameMessage/StartMenu_SelectMenu,メニューを選択してください,请选择菜单
ST_GameMessage/DT_MenuConfig_SteeringStrength,ステアリングの強さ,方向盘力度
ST_GameMessage/DT_MenuConfig_ToggleATMT,AT/MT切り替え,AT/MT切换
ST_GameMessage/DT_MenuConfig_DefaultView,スタート時デフォルト視点,开始时的默认视角
ST_GameMessage/DT_MenuConfig_FavoriteBGM,お気に入りBGM,最爱的背景音乐
ST_GameMessage/DT_MenuConfig_SoundVolume,サウンドマスターボリューム,声音总音量
ST_GameMessage/DT_MenuConfig_BGMVolume,レース中BGMボリューム,比赛中背景音乐音量
ST_GameMessage/DT_MenuConfig_SEVolume,走行関連SEボリューム,行驶相关的音效音量
ST_GameMessage/DT_MenuConfig_InstorePolicy,店内バトルポリシー,店内对战方针
ST_GameMessage/DT_MenuConfig_DrivingOnomatopoeia,レース中擬音,比赛中拟声词
ST_GameMessage/DT_MenuConfig_CorneringGuide,コーナリングガイド,过弯指示
ST_GameMessage/DT_MenuConfig_CourseMinimap,コースミニマップ,赛道小地图
ST_GameMessage/DT_MenuConfig_LineGuide,ラインガイド,辅助线
ST_GameMessage/DT_MenuConfig_Ghost,ゴースト,幽灵车
ST_GameMessage/DT_MenuConfig_ForceExit,強制終了,强制结束
ST_GameMessage/DT_MenuConfig_SkipResults,リザルトスキップ,跳过结果
ST_GameMessage/ConfigInfo_AdjustForceHandle,ハンドルの反力の強さを調節します,调整方向盘力回馈力度
ST_GameMessage/ConfigInfo_SetShiftMethod,ギアの変速方法を設定します,设置换挡方式
ST_GameMessage/ConfigInfo_RearView,リアビュー,追尾视角
ST_GameMessage/ConfigInfo_FrontView,フロントビュー,主视角
ST_GameMessage/ConfigInfo_DefaultView,レーススタート時のデフォルト視点を設定します,设置比赛开始时的默认视角
ST_GameMessage/ConfigInfo_DefaultBGM,"コース選択画面で変更できる「レース中BGM」の
デフォルト曲を設定します","设置可在赛道选择画面变更的
“比赛中背景音乐”的默认曲"
ST_GameMessage/ConfigInfo_GameVolume,ゲーム中の全体音量を調節します,调整游戏中整体音量
ST_GameMessage/ConfigInfo_BgmVolume,レース中のBGM音量を調節します,调整比赛中的背景音乐音量
ST_GameMessage/ConfigInfo_SeVolume,走行に関わるSE音量を調節します,调整行驶相关的音效音量
ST_GameMessage/ConfigInfo_InstoreBattlePolicy_AnyoneWelcome,誰でも歓迎！,任何人都欢迎！
ST_GameMessage/ConfigInfo_InstoreBattlePolicy_MoreParts,ドレスアップ強化中！,外观改装！
ST_GameMessage/ConfigInfo_InstoreBattlePolicy_RaceHard,本気で勝負！,全力争胜！
ST_GameMessage/ConfigInfo_InstoreBattlePolicy_Compete,連戦希望！,大战三百合！
ST_GameMessage/ConfigInfo_InstoreBattlePolicy_CollectBattleGift,バトルギフト収集中！,正在收集对战礼物！
ST_GameMessage/ConfigInfo_InstoreBattlePolicy,"店内バトルモードのプレイ目的やポリシーを
設定します",设置店内对战模式的游玩目的以及方针
ST_GameMessage/ConfigInfo_ToggleOnomatopoeia,レース中に表示される擬音の有無を切り替えます,可选择是否在比赛中显示拟声词
ST_GameMessage/ConfigInfo_ToggleCorneringGuide,"レース中に表示される
コーナリングガイドの有無を切り替えます",可选择是否在比赛中显示过弯指示
ST_GameMessage/ConfigInfo_AdjustSizeMinimap,"レース中に表示される
コースミニマップのサイズを変更します",可变更在比赛中显示的赛道小地图的尺寸
ST_GameMessage/ConfigInfo_ToggleLineGuide,"レース中に表示される
ラインガイドの有無を切り替えます",可选择是否在比赛中显示辅助线
ST_GameMessage/ConfigInfo_ToggleGhost,"タイムトライアルモードのレース中に表示される
ゴーストの有無を切り替えます",可选择是否在计时赛模式行驶中显示幽灵车
ST_GameMessage/ConfigInfo_ForceExits,"左右キーを条件通りに入力することで、レースの
強制終了ができるようにするかを設定します
（ストーリーモード/タイムトライアルモード/
公道最速理論モードのみ）","设置按下左右键时，
是否强制结束比赛
（仅限剧情模式/计时赛模式/
公路最快理论模式）"
ST_GameMessage/ConfigInfo_WhetherToSkip,"タイムトライアルモードでレースを強制終了した
際に、即座にコンティニューまでスキップするかを
設定します","设置在计时赛模式中强制结束比赛时，
是否立刻跳转至续关画面"
ST_GameMessage/ConfigInfo_WhetherToSkip2,"（獲得表示はスキップされますが、各種報酬や
プレイスタンプはデータ上、正しく保存されます）","（报酬获得信息会被跳过，但各种报酬以及
游玩图章等数据会被正确保存）"
ST_GameMessage/ConfigInfo_UseTheArrowKeys,"方向キーで設定を切り替え、
<Yellow>START</>ボタンで完了します","用方向键切换设置，
用<Yellow>开始键</>结束设置"
ST_GameMessage/ConfigInfo_UseTheArrowKeys2,<Blue>VIEW CHANGE</>ボタンで設定を初期化します,用<Blue>切换视角</>键初始化设置
ST_GameMessage/ConfigDialog_RestoreSettings,"各設定を初期値に戻します
よろしいですか？","将回到各种设置的初始值，
可以吗？"
ST_GameMessage/ConfigDialog_TimelimitExceeded,"制限時間を超えました
モード選択画面へ移動します","超过了规定时间
将转到模式选择画面"
ST_GameMessage/PlaydataCar_NumUsed,使用回数,使用次数
ST_GameMessage/PlaydataCar_Story,ストーリー,剧情
ST_GameMessage/PlaydataCar_TimeTrial,タイムトライアル,计时赛
ST_GameMessage/PlaydataCar_InstoreBattle,店内バトル,店内对战
ST_GameMessage/PlaydataCar_OnlineBattle,オンラインバトル,在线对战
ST_GameMessage/PlaydataCar_Theory,公道最速理論,公路最快理论
ST_GameMessage/PlaydataError_NotObtained,"データが取得出来ませんでした
モード選択画面へ移動します","无法取得数据，
将转到模式选择画面"
ST_GameMessage/PlayStamp_EventPeriod,開催期間,活动日期
ST_GameMessage/ContinueInfo_Credit,"クレジットが残っています
終了してよろしいですか？","还有剩余的游戏点数，
可以结束吗？"
ST_GameMessage/ErrorCode_Felica,"ERROR 6503
読み込みに失敗しました。","ERROR 6503
読み込みに失敗しました"
ST_GameMessage/ErrorCode_AlreadyPlaying,"ERROR 6505
このAimeは現在プレイ中です。
しばらく時間を置いてから使用して下さい。","ERROR 6505
このAimeは現在プレイ中です
しばらく時間を置いてから使用して下さい"
ST_GameMessage/ErrorCode_VersionError,"新しいバージョンのプレイデータがあります。
現在のバージョンではプレイできません。","新しいバージョンのプレイデータがあります
現在のバージョンではプレイできません"
ST_GameMessage/ErrorCode_Undefined,[未定義],“未定义”
ST_GameMessage/ErrorCode_FailedUnlock,"ERROR 8304
通信に失敗しました(GAME)","错误 8304
通讯失败(游戏)"
ST_GameMessage/ErrorCode_CloseSetting,"ERROR 6503
読み込みに失敗しました。","ERROR 6503
読み込みに失敗しました"
ST_GameMessage/ErrorCode_DBBan,通常のプレイでは認められないプレイ記録が多数存在しているため、こちらのデータは使用できません。,データおよびプレイログに通常のプレイとは認められない記録が多数存在しているため、こちらのデータは使用できません
ST_GameMessage/ErrorCode_DBBanWarning,"データおよびプレイログに通常のプレイとは認められない記録が多数存在しております。
今後もこの記録が増えますと、データを使用できなくなりますので、ご注意ください。","データおよびプレイログに通常のプレイとは認められない記録が多数存在しております
今後もこの記録が増えますと、データを使用できなくなりますので、ご注意ください"
ST_GameMessage/ErrorCode_DBFrozen,不正なプレイ記録が確認されたため、このデータは現在ご利用を停止させていただいております。,
ST_GameMessage/ErrorCode_DBFrozenWarning,"不正な動作と思われるプレイ記録が確認されました。
引き続き不正なプレイ記録が増える場合、データのご利用を停止させていただきますのでご注意ください。",
ST_GameMessage/ErrorCode_VSOnlyNewCard,大会モードでは新規登録できません。データのあるAimeをかざしてください。,大会モードでは新規登録できませんデータのあるAimeをかざしてください
ST_GameMessage/ErrorCode_OldVersionTournament,"古いバージョンのプレイデータがあります。
現在のバージョンではプレイできません。","古いバージョンのプレイデータがあります
現在のバージョンではプレイできません"
ST_GameMessage/ErrorCode_FailedDownload,"ERROR 8302
サーバーメンテナンス中です","错误 8302
服务器正在维护"
ST_GameMessage/ErrorCode_BanUser,"ERROR 6509
このAimeは利用できません。","ERROR 6509
このAimeは利用できません"
ST_GameMessage/Tournament_CabinetNotFound,"対戦可能な筐体が見つかりませんでした
アドバタイズ画面に戻ります","没有找到可以进行对战的框体
将返回宣传画面"
ST_GameMessage/Tournament_TimeExceeded,"制限時間を超えました
店内バトルへ移動します","超过规定时间
将转到店内对战画面"
ST_GameMessage/DT_Advertise_InstoreTournament_A,"「店内バトル」大会開催中！
現在、【SPECIAL A (IN-SHOP VS2)】設定です","正在召开“店内对战”大会！
当前的设置为“特殊A (店内2车对战)”"
ST_GameMessage/DT_Advertise_InstoreTournament_B,"「店内バトル」大会開催中！
現在、【SPECIAL B (IN-SHOP VS4)】設定です","正在召开“店内对战”大会！
当前的设置为“特殊B (店内4车对战)”"
ST_GameMessage/CarSelect_FullTuneTicketPayment,"FUll Tune車種購入チケットを確認しました
FUll Tune車種購入チケットを使用して購入を行います","发现满级性能改装车型购买券
使用满级性能改装车型购买券进行购买"
ST_GameMessage/ConfigInfo_Immediately,即時,即时
ST_GameMessage/ConfigInfo_PressAndHold,長押し,长按
ST_GameMessage/KeyChainCustom_Change,こちらの車内キーホルダーに変更しますか？,要变更为这个车钥匙圈吗？
ST_GameMessage/SelName_DriverNameChange_CREDITs,"{Credit}CREDIT を消費することで
ドライバー名を変更することができます
変更を行いますか？","消费{Credit}游戏点数，
可以变更车手姓名
要进行变更吗？"
ST_GameMessage/SelName_DriverNameChange_Free_Error,"前回プレイ時にドライバー名変更が
正常に完了できなかったため
今回無料でドライバー名が変更可能です
変更を行いますか？","上次游玩时变更车手姓名
没有正常结束
本次可以免费变更车手姓名
要进行变更吗？"
ST_GameMessage/SelName_DriverNameChange_Free_Specially,"今回特別にクレジット消費無しで
ドライバー名を変更できます
変更を行いますか？","本次作为特例可以
不消耗游戏点数变更车手姓名
要进行变更吗？"
ST_GameMessage/SelName_DriverNameChange_ChangeTimes,※残り変更可能回数：{no}回,※剩余可变更次数：{no}次
ST_GameMessage/SelName_DecidedNameSimple,こちらのドライバー名で決定しました,已确定采用这个车手姓名
ST_GameMessage/ModeConfig_SimpleConfig,簡易コンフィグ,简易设置
ST_GameMessage/ModeConfig_SelectAndConfirm,方向キーで設定を切り替え、<Blue>VIEW CHANGE</>ボタンで完了します,用方向键切换设置，用<Blue>切换视角</>键结束设置
ST_GameMessage/ResultStory_GoalTime,ゴールタイム,总时间
ST_GameMessage/Operation_StoryNextSkip,スキップ,跳过
ST_GameMessage/ResultTrial_GoalTime,ゴールタイム,总时间
ST_GameMessage/ResultTrial_SectionTime,セクションタイム,计时段时间
ST_GameMessage/ResultArticle_ChallengeBonus,チャレンジボーナス,挑战奖励
ST_GameMessage/ResultArticle_EventPeriodAt,開催期間 {DateText}まで,活动日期 到{DateText}为止
ST_GameMessage/BattleGiftDialog_GotBattleGiftUser,<EmphasisYellow>{UserName}</>からバトルギフトを受け取りました,从<EmphasisYellow>{UserName}</>那里获得了对战礼物。
ST_GameMessage/WanBattleMatching_ObtainingOpponent,対戦相手の情報を取得しています,正在获得对战玩家的信息
ST_GameMessage/Tournament_GuestCanNot,"大会開催中のため
ゲストプレイはできません","大会期间
无法以游客身份游玩"
ST_GameMessage/Tournament_NewRegistrationIsNot,大会モードでは新規登録できません。データのあるAimeをかざしてください。,大会モードでは新規登録できませんデータのあるAimeをかざしてください
ST_GameMessage/ErrorCode_InstoreNoMachine,店内通信可能な筐体がないため、選択できません,店内没有可以连线的框体，无法选择
ST_GameMessage/ErrorCode_MatchingAgain,"エラーが発生しました。
再度マッチングを行います。","エラーが発生しました
再度マッチングを行います"
ST_GameMessage/ErrorCode_ModeSelectScreen,"エラーが発生しました。
モード選択画面へ移動します。","エラーが発生しました
モード選択画面へ移動します"
ST_GameMessage/ErrorCode_ConnectionLost,対戦相手との通信が切断されました,切断了同对战玩家的连线
ST_GameMessage/ErrorCode_NetwarkFailurePlayStamp,"通信障害が発生したため、
プレイスタンプが正常に保存されない場合があります","发生连线问题，
可能导致游玩图章无法正常保存"
ST_GameMessage/ErrorCode_CancelCarPurchase,"エラーが発生しました
車種購入を中止します","发生错误
车型购买中止"
ST_GameMessage/BannerWindow_BGMChange,BGM変更,"改变
背景音乐"
ST_GameMessage/CarSelect_UsingCar,"この車種を使用車種として
登録しますか？","要把此车型作为
使用的车型进行登记吗？"
ST_GameMessage/ErrorCode_0008,"ERROR 0008
Keychip Access Failed","错误 0008
访问关键芯片失败"
ST_GameMessage/ErrorCode_0010,"ERROR 0010
Unexpected GAME Program Failure","错误 0010
无法预料的游戏程序错误"
ST_GameMessage/ErrorCode_0025,"ERROR 0025
Main board Malfunctioning","错误 0025
主板故障"
ST_GameMessage/ErrorCode_0027,"ERROR 0027
Low Battery","错误 0027
电池电量低"
ST_GameMessage/ErrorCode_0090,"ERROR 0090
High CPU Temperature 換気のため、筐体内部のクリーニングが必要です。
店員をお呼びください。","ERROR 0090
High CPU Temperature 換気のため、筐体内部のクリーニングが必要です
店員をお呼びください"
ST_GameMessage/ErrorCode_0090_02,"コンティニューできません。換気のため、筐体内部のクリーニングが必要です。
店員をお呼びください。(0091)","コンティニューできません換気のため、筐体内部のクリーニングが必要です
店員をお呼びください(0091)"
ST_GameMessage/ErrorCode_0091,"ERROR 0091
Too High CPU Temperature 換気のため、筐体内部のクリーニングが必要です。
店員をお呼びください。","ERROR 0091
Too High CPU Temperature 換気のため、筐体内部のクリーニングが必要です
店員をお呼びください"
ST_GameMessage/ErrorCode_0800,"ERROR 0800
その他予期せぬエラー 電源を切り、再起動してください。
復旧できない場合は、製品購入先または本書記載の「お問合せ先」に連絡してください。","ERROR 0800
その他予期せぬエラー 電源を切り、再起動してください
復旧できない場合は、製品購入先または本書記載の「お問合せ先」に連絡してください"
ST_GameMessage/ErrorCode_0801,"ERROR 0801
RTC アクセスエラー 電源を切り、再起動してください。
復旧できない場合は、製品購入先または本書記載の「お問合せ先」に連絡してください。","ERROR 0801
RTC アクセスエラー 電源を切り、再起動してください
復旧できない場合は、製品購入先または本書記載の「お問合せ先」に連絡してください"
ST_GameMessage/ErrorCode_0802,"ERROR 0802
ファイルアクセスエラー 電源を切り、再起動してください。
復旧できない場合は、製品購入先または本書記載の「お問合せ先」に連絡してください。","ERROR 0802
ファイルアクセスエラー 電源を切り、再起動してください
復旧できない場合は、製品購入先または本書記載の「お問合せ先」に連絡してください"
ST_GameMessage/ErrorCode_0803,"ERROR 0803
ゲームの初期化に失敗しました 電源を切り、再起動してください。
復旧できない場合は、製品購入先または本書記載の「お問合せ先」に連絡してください。","ERROR 0803
ゲームの初期化に失敗しました 電源を切り、再起動してください
復旧できない場合は、製品購入先または本書記載の「お問合せ先」に連絡してください"
ST_GameMessage/ErrorCode_0905,"ERROR 0905
Graphic Function Not Found","错误 0905
图像功能无法找到"
ST_GameMessage/ErrorCode_0907,"ERROR 0907
Not Enough System Memory","错误 0907
没有足够的系统内存"
ST_GameMessage/ErrorCode_0910,ERROR 0910 ,错误 0910 
ST_GameMessage/ErrorCode_0911,ERROR 0911 ,错误 0911 
ST_GameMessage/ErrorCode_0949,"ERROR 0949
Keychip Not Found","错误 0949
没有找到关键芯片"
ST_GameMessage/ErrorCode_1001,"ERROR 1001
ゲームの初期化に失敗しました 電源を切り、再起動してください。
復旧できない場合は、製品購入先または本書記載の「お問合せ先」に連絡してください。","ERROR 1001
ゲームの初期化に失敗しました 電源を切り、再起動してください
復旧できない場合は、製品購入先または本書記載の「お問合せ先」に連絡してください"
ST_GameMessage/ErrorCode_6401,"ERROR 6401
JVS I/O board is not connected to main board","错误 6401
JVS I/O板没有连接到主板"
ST_GameMessage/ErrorCode_6402,"ERROR 6402
JVS I/O board does not fulfill the GAME spec","错误 6402
JVS I/O板未满足游戏所需要的输入输出数"
ST_GameMessage/ErrorCode_8008,"ERROR 8008
ALL.Netルーターとの接続ができません","错误 8008
无法连接路由器"
ST_GameMessage/ErrorCode_8111,ALL.Net 利用登録が確認できません。オフライン起動します。,ALL.Net 利用登録が確認できませんオフライン起動します
ST_GameMessage/ErrorCode_8201,"ERROR 8201
ALL.Net の認証に失敗しました","错误 8201
ALL.Net认证失败"
ST_GameMessage/ErrorCode_8301,"ERROR 8301
ゲームを構成する機器と接続できません","ERROR 8301
构成游戏的器材没有连接"
ST_GameMessage/ErrorCode_8303_6003,"ネットワークの接続が確認できません。
オフライン・シングル設定筐体として起動します。(6003)","ネットワークの接続が確認できません
オフライン・シングル設定筐体として起動します(6003)"
ST_GameMessage/ErrorCode_8303_6013,"ネットワークエラー 8303
改めて対戦相手を検索します。(6013)","ネットワークエラー 8303
改めて対戦相手を検索します(6013)"
ST_GameMessage/ErrorCode_8303_6014,"ネットワークエラー 8303
改めて対戦相手を検索します。(6014)","ネットワークエラー 8303
改めて対戦相手を検索します(6014)"
ST_GameMessage/ErrorCode_8303_6015,"ネットワークエラー 8303
改めて対戦相手を検索します。(6015)","ネットワークエラー 8303
改めて対戦相手を検索します(6015)"
ST_GameMessage/ErrorCode_8303_6016,"ネットワークエラー 8303
改めて対戦相手を検索します。(6016)","ネットワークエラー 8303
改めて対戦相手を検索します(6016)"
ST_GameMessage/ErrorCode_8303_6018,"ネットワークエラー 8303
一人用のゲームモードへ戻ります。(6018)","ネットワークエラー 8303
一人用のゲームモードへ戻ります(6018)"
ST_GameMessage/ErrorCode_8303_6019,"ネットワークエラー 8303
バトルを中断して、改めて対戦相手を検索します。(6019)","ネットワークエラー 8303
バトルを中断して、改めて対戦相手を検索します(6019)"
ST_GameMessage/ErrorCode_8305,"ERROR 8305
サーバー機エラー サーバー機が複数起動しています。
DIP switchを確認してください。","ERROR 8305
サーバー機エラー サーバー機が複数起動しています
DIP switchを確認してください"
ST_GameMessage/ErrorCode_8306,"ERROR 8306
サーバー機認識エラー
サーバー機との接続が確認できません。設定を確認してください。","ERROR 8306
サーバー機認識エラー
サーバー機との接続が確認できません設定を確認してください"
ST_GameMessage/ErrorCode_8401,"ERROR 8401
SEAT NUMBER 設定エラー
SEAT NUMBERの設定が他の筐体と重なっています。設定をご確認ください。","ERROR 8401
SEAT NUMBER 設定エラー
SEAT NUMBERの設定が他の筐体と重なっています設定をご確認ください"
ST_GameMessage/ErrorCode_8402,"ERROR 8402
ペア筐体認識エラー
シングル設定状態として起動します。","ERROR 8402
ペア筐体認識エラー
シングル設定状態として起動します"
ST_GameMessage/ErrorCode_Dialog_0001,こちらのドライバー名は使用できません。,こちらのドライバー名は使用できません
ST_GameMessage/ErrorCode_Dialog_0002,"ネットワークエラー
店員をお呼びください。","ネットワークエラー
店員をお呼びください"
ST_GameMessage/ErrorCode_Dialog_0003,"【重要】ハンドルをセンターに合わせ、スタートボタンを押してください。
調整を終了しました。テストモードのINPUT ASSIGNMENTSで再調整ができます。","【重要】ハンドルをセンターに合わせ、スタートボタンを押してください
調整を終了しましたテストモードのINPUT ASSIGNMENTSで再調整ができます"
ST_GameMessage/ErrorCode_Dialog_0006,ネットワークエラーが発生しました。,ネットワークエラーが発生しました
ST_GameMessage/ErrorCode_Dialog_0007,"ネットワークエラーのため、データの取得に失敗しました。
コンティニュー画面へ移行します。","ネットワークエラーのため、データの取得に失敗しました
コンティニュー画面へ移行します"
ST_GameMessage/ErrorCode_Dialog_0100,閉店時間の為、Aimeの利用はできません,处于关店时间，无法使用二维码
ST_GameMessage/ErrorCode_Dialog_0101,閉店時間のため、ただいまの時間はコンティニューができません。,閉店時間のため、ただいまの時間はコンティニューができません
ST_GameMessage/ErrorCode_Dialog_0200,再起動が必要です。コンティニューができません。,再起動が必要ですコンティニューができません
ST_GameMessage/ErrorCode_Dialog_0400,ネットワークエラーが発生しました。新規登録を中止します。,ネットワークエラーが発生しました新規登録を中止します
ST_GameMessage/ErrorCode_Dialog_0401,"ネットワークエラーが発生しました。引き継ぎを中止します。
次回ログイン時に再度引き継ぎを行います。","ネットワークエラーが発生しました引き継ぎを中止します
次回ログイン時に再度引き継ぎを行います"
ST_GameMessage/ErrorCode_None,[未定義],“未定义”
ST_GameMessage/AimeDialog_WithoutAccount,アカウントを作らずにプレイします。今回のプレイは保存されません。,アカウントを作らずにプレイします今回のプレイは保存されません
ST_GameMessage/MatchPlayer_RegisteredCarModels,設定車種,设置车型
ST_GameMessage/StartMenu_Lock_DoNotParticipate,「参戦しない」を選択したため、今回のプレイでは選択できません,因选择了“不参加对战”，所以本次游玩不能选择
ST_GameMessage/Shop_Lock_CarFullTune,1車種フルチューン達成で解放！,完成1个车型的满级性能改装后解锁！
ST_GameMessage/ResultArticle_ReachedWin,勝ち残りの上限回数に達しました,过关数达到上限
ST_GameMessage/SelName_DriverNameNotChangeNextSeason,※次シーズンまで変更できませんので、ご注意ください,※到下个赛季为止无法变更，请注意
ST_GameMessage/DressUpShop_DontHaveDressupTokens,ドレスアップトークンが不足しています,外观改装代币不够
ST_GameMessage/DressUpShop_BodyColorChange,選択したボディカラーに変更しますか？,要变更成所选的车身颜色吗？
ST_GameMessage/MatchInfo_BattleGiftStatus,バトルギフト獲得状況,对战礼物获得情况
ST_GameMessage/ErrorCode_CannotSelectOffline,オフライン状態のため、選択できません,没有连接网络，无法进行选择
ST_GameMessage/ErrorCode_CreditPayFailed,"クレジット支払いに失敗しました
モード選択画面に移行します","游戏点数支付失败
将转到模式选择画面"
ST_GameMessage/ResultGrade_DirverGrade,走り屋グレード昇格！！,车手级别升级！！
ST_GameMessage/UpdateRankLimit_DriverGrade,走り屋グレードの上限が解放されました！,车手级别上限已解锁！
ST_GameMessage/UpdateRankLimit_InstoreBattleRank,オンラインバトルランクの上限が解放されました！,在线对战等级的上限已解锁！
ST_GameMessage/UpdateRankLimit_OnlineBattleRank,ストーリーランクの上限が解放されました！,剧情等级的上限已解锁！
ST_GameMessage/UpdateRankLimit_StoryRank,トライアルランクの上限が解放されました！,计时赛等级的上限已解锁！
ST_GameMessage/UpdateRankLimit_TrialRank,店内バトルランクの上限が解放されました！,店内对战等级的上限已解锁！
ST_GameMessage/PaperCup_Select,紙コップを選択してください,请选择纸杯
ST_GameMessage/PaperCup_SaveSettings,登録しますか？,要装配吗？
ST_GameMessage/StartMenu_FirstPlay,次回プレイで解放されます,下次游玩时解锁
ST_GameMessage/Shop_Lock_TimeRelease,バージョンアップで解放されます,版本升级解锁
ST_GameMessage/Shop_Shortage_CarCash,購入に必要なキャッシュが不足しています,购买所需的货币不够
ST_GameMessage/Shop_Shortage_DressupToken,購入に必要なドレスアップトークンが不足しています,购买所需的外观改装代币不够
ST_GameMessage/Shop_Shortage_AvatarToken,購入に必要なアバタートークンが不足しています,购买所需的玩家形象代币不够
ST_GameMessage/Customize_Lock_TimeRelease,バージョンアップで解放されます,版本升级解锁
ST_GameMessage/Customize_Lock_KeyHolder,車内キーホルダーを獲得すると選択できるようになります,获得车钥匙圈后可以进行选择
ST_GameMessage/Customize_Lock_Meter,メーターを獲得すると選択できるようになります,获得仪表后可以进行选择
ST_GameMessage/Customize_Lock_Aura,オーラカラーを獲得すると選択できるようになります,获得气场颜色后可以进行选择
ST_GameMessage/Customize_Lock_Title,称号を獲得すると選択できるようになります,获得称号后可以进行选择
ST_GameMessage/Customize_Lock_Manu,メニュー背景を獲得すると選択できるようになります,获得菜单背景后可以进行选择
ST_GameMessage/Customize_Lock_CannotSelect,現在選択できません,当前无法选择
ST_GameMessage/Continue_Lock_CannotSelect_CloseTime,閉店時間のため選択できません,处于关店时间，无法进行选择
ST_GameMessage/Continue_Lock_CannotSelect_Offline,オフラインのため選択できません,没有连接网络，无法进行选择
ST_GameMessage/CourseSel_RandomSelect,ランダムで対戦コースが選ばれます。,ランダムで対戦コースが選ばれます
ST_GameMessage/Continue_DressUp_FreeItem_HasItem,"獲得可能なホイールをすべて所持済みです。
コンティニュー画面へ移行します。","獲得可能なホイールをすべて所持済みです
コンティニュー画面へ移行します"
ST_GameMessage/ErrorCode_Failed_UseFreePlayTicket,"初回無料プレイの使用に失敗しました。
再度ログインを行ってください。
タイトル画面に戻ります。","初回無料プレイの使用に失敗しました
再度ログインを行ってください
タイトル画面に戻ります"
ST_GameMessage/DriverDebutMission_Information_CloseDate,イベント終了日：{CloseDate},{CloseDate} day(s) left
ST_GameMessage/DriverDebutMission_FreePlayTicket_ValidatedPeriod,有効期間：{ValidatedPeriod},Period of visit:{ValidatedPeriod}
ST_GameMessage/DT_SelectPanel_HasFreePlayTicket,"次回来店時初回プレイ無料
有効期間：{ValidatedPeriod}",
ST_GameMessage/StartMenuShop_Closing,"ショップ＆カスタマイズを終了します
よろしいですか？","结束商店&自定义，
可以吗？"
ST_GameMessage/StartMenu_Lock_AimeCardOnly,ゲストプレイのため選択できません,因为以游客身份游玩，无法进行选择
ST_GameMessage/ResultGrade_OnlineBattleRankSpecial,オンラインバトルランク特別昇格！,在线对战等级特别升级！
ST_GameMessage/WanBattleMatching_PlayTimesPrize,プレイ回数報酬,游玩次数报酬
ST_GameMessage/WanBattleMatching_Date,開催期間 {DateText}まで,活动日期 到{DateText}为止
ST_GameMessage/WanBattleMatching_nextprize,報酬獲得まで<EB_YellowLarge>{Num}</><EB_Yellow>回</>,距离获得报酬还有<EB_YellowLarge>{Num}</><EB_Yellow>次</>
ST_GameMessage/WanBattleMatching_OnlineRankPrize,オンラインランク報酬,在线等级报酬
ST_GameMessage/WanBattleMatching_ReachReleaseAura,到達で新たなオーラカラー解放！,达到条件，新的气场解锁！
ST_GameMessage/WanBattleMatching_ReleaseAura,解放されるオーラ,解锁的气场
ST_GameMessage/PlayStamp_EarnedPrize,<B_White>獲得報酬</> <EB_YellowLarge>{Num}</><EB_Yellow>/{Max}</>,<B_White>获得报酬</> <EB_YellowLarge>{Num}</><EB_Yellow>/{Max}</>
ST_GameMessage/PlayStamp_EventPeriod2,<B_WhiteSmall>開催期間： {DateText}まで</>,<B_WhiteSmall>活动日期：到{DateText}为止</>
ST_GameMessage/PlayStamp_NextPrize,獲得までスタンプ あと<EB_YellowLarge>{Num}</><EB_Yellow>個</>,距离获得还需<EB_YellowLarge>{Num}</><EB_Yellow>个图章</>
ST_GameMessage/DressUpShop_AreYouSureParts,選択したパーツでよろしいですか？,选择的配件可以吗？
ST_GameMessage/FullTuneTicketDialog_GotTicket,FULLTune車種購入チケット獲得！！,获得满级性能改装车型购买券！！
ST_GameMessage/FullTuneTicketDialog_Traded,<Yellow>FULLTune車種購入チケットのかけら</> を <Yellow>FULLTune車種購入チケット</> に交換しました,<Yellow>用满级性能改装车型购买券碎片</>交换了<Yellow>满级性能改装车型购买券</>
ST_GameMessage/FullTuneTicketDialog_ConvertCash,最大所持数を超えて獲得した場合はキャッシュに変換します,超过最大拥有数获得的报酬，将转换成货币
