key,source,target
ST_TanrenEnd/BUNTA_BONUS3_SEGMENT3,"（またひとつ・・レベルアップしやがったか）
（くそーっ　教えるのやめようかな）","（车技……又进步了。）
（可恶，看来还是别教你了。）"
ST_TanrenEnd/BUNTA_BONUS4_SEGMENT1,"・・・・
（こいつ 思ったよりやるな）","……
（这家伙，比想象中厉害啊。）"
ST_TanrenEnd/BUNTA_BONUS4_SEGMENT2,"・・・・
（相変わらず覚えるの早いなー こいつ）","……
（这家伙学得还是那么快啊。）"
ST_TanrenEnd/BUNTA_BONUS4_SEGMENT3,"（またひとつ・・レベルアップしやがったか）
（くそーっ　教えるのやめようかな）","（车技……又进步了。）
（可恶，看来还是别教你了。）"
ST_TanrenEnd/NATSUKI_BONUS1_SEGMENT1,"約束があるからそろそろ行かないと・・
じゃあね！","我和别人还有约，差不多该走了……
拜拜！"
ST_TanrenEnd/NATSUKI_BONUS1_SEGMENT2,"約束があるからそろそろ行かないと・・
じゃあまたね！","我和别人还有约，差不多该走了……
下次见！"
ST_TanrenEnd/NATSUKI_BONUS1_SEGMENT3,"約束があるからそろそろ行かないと・・
じゃあね！　またさそってね！","我和别人还有约，差不多该走了……
拜拜！要再约我哦！"
ST_TanrenEnd/NATSUKI_BONUS2_SEGMENT1,"（拓海くんがはまっている世界をのぞいてみようと来たけど）
（意外と面白いかも・・？）","（我只是想看看，拓海痴迷的是什么样的世界。）
（没想到挺有趣的……？）"
ST_TanrenEnd/NATSUKI_BONUS2_SEGMENT2,いっぱい走ったね！おつかれさま！,开了好多路啊！辛苦了！
ST_TanrenEnd/NATSUKI_BONUS2_SEGMENT3,"いっぱい走ったね！
またさそってくれるとうれしいな","开了好多路啊！
我等着你再来约我哦。"
ST_TanrenEnd/NATSUKI_BONUS3_SEGMENT1,"（拓海くんがはまっている世界をのぞいてみようと来たけど）
（けっこう面白いかも・・？）","（我只是想看看，拓海痴迷的是什么样的世界。）
（好像非常有趣的样子……？）"
ST_TanrenEnd/NATSUKI_BONUS3_SEGMENT2,すごーく速かったよ！おつかれさま！,开得好快啊！辛苦了！
ST_TanrenEnd/NATSUKI_BONUS3_SEGMENT3,"なつきも楽しかったよ！
またさそってくれるとうれしいな","夏树也很开心哦！
我等着你再来约我哦。"
ST_TanrenEnd/NATSUKI_BONUS4_SEGMENT1,"（拓海くんがはまっている世界をのぞいてみようと来たけど）
（ちょっとやみつきになっちゃうかも・・？）","（我只是想看看，拓海痴迷的是什么样的世界。）
（我也许已经有点痴迷于这种感觉了……？）"
ST_TanrenEnd/NATSUKI_BONUS4_SEGMENT2,すごーい！めちゃめちゃ速かったよー！,好厉害！简直是太快了！
ST_TanrenEnd/NATSUKI_BONUS4_SEGMENT3,"上手だよね　クルマの運転
あなたの運転だったら 車酔いしないかも・・ ","好棒啊，你的开车技术。
你开的车一点都没让我觉得难受……"
ST_TanrenEnd/NOBU_BONUS1_SEGMENT1,"まだまだだな
まあ 自分が思うとおりにやればいいさ・・","还差得很远啊。
其实，按照你自己的想法去跑就行了……"
ST_TanrenEnd/NOBU_BONUS1_SEGMENT2,"次は本気で頼むぜ
オレはおまえの本気が見たいんだ","下次要拿出真本领啊。
我想看看你的真实实力。"
ST_TanrenEnd/NOBU_BONUS1_SEGMENT3,"おまえの走りなら
自信もって見せつけてやればいいんだ","以你的驾驶技术，
只要拿出信心，让大家一饱眼福就行了。"
ST_TanrenEnd/NOBU_BONUS2_SEGMENT1,"・・なるほど
いいドライバーだな・・","……原来如此。
真是个好车手……"
ST_TanrenEnd/NOBU_BONUS2_SEGMENT2,"悪くない・・
次はもっと挑戦的にいこう","真不赖……
下次可以进一步挑战一下自我。"
ST_TanrenEnd/NOBU_BONUS2_SEGMENT3,"おまえの走りなら
もっと 自信もって見せつけてやればいいんだ","以你的驾驶技术，
只要拿出更多信心，让大家一饱眼福就行了。"
ST_TanrenEnd/NOBU_BONUS3_SEGMENT1,"・・ふー なるほど・・
確かにスゴイテクニックだ・・","……呼，原来如此……
技术确实厉害……"
ST_TanrenEnd/NOBU_BONUS3_SEGMENT2,"今回も いい鍛錬だったな・・
また おまえの走りを見せてくれ","这次的训练效果也不错啊……
下次还要让我看你开车哦。"
ST_TanrenEnd/NOBU_BONUS3_SEGMENT3,"おもしろくなってきた・・
また おまえの走りを見せてくれ","越来越有趣了……
还要让我看你开车哦。"
ST_TanrenEnd/NOBU_BONUS4_SEGMENT1,"オレはおまえに ものすごい興味がある・・
どこまで走れるのかってさ・・","我对你很感兴趣……
你的驾驶技术究竟能到什么程度呢……"
ST_TanrenEnd/NOBU_BONUS4_SEGMENT2,"すごいぞ・・おまえの走りは・・
見てるだけでゾクゾクする","太厉害了……你的驾驶技术……
看着就让人感到兴奋。"
ST_TanrenEnd/NOBU_BONUS4_SEGMENT3,"おまえと もっと早くに出会えていたら
オレは あのハチロクに勝てたかもな・・","如果能更早遇见你，
说不定我就能战胜那辆AE86了……"
ST_TanrenEnd/KYOKO_BONUS1_SEGMENT1,"ちょっとは気分晴れたかな・・
じゃあね","感觉心情变好些了……
拜拜。"
ST_TanrenEnd/KYOKO_BONUS1_SEGMENT2,"ちょっとは気分晴れたかな・・
じゃあね","感觉心情变好些了……
拜拜。"
ST_TanrenEnd/KYOKO_BONUS1_SEGMENT3,"ちょっとは気分晴れたかな・・
じゃあ またね","感觉心情变好些了……
拜拜，下次见。"
ST_TanrenEnd/KYOKO_BONUS2_SEGMENT1,"おつかれさま
じゃあね あたし峠行くから・・","辛苦了。
拜拜，我要去跑山路了。"
ST_TanrenEnd/KYOKO_BONUS2_SEGMENT2,いい鍛錬だったね,训练效果不错呢。
ST_TanrenEnd/KYOKO_BONUS2_SEGMENT3,"今回も いい鍛錬だったね
じゃあ またね","这次的训练效果也不错呢。
拜拜，下次见。"
ST_TanrenEnd/KYOKO_BONUS3_SEGMENT1,"おつかれさま
あたしも もっと頑張らなきゃな","辛苦了。
我也得更加努力才行了。"
ST_TanrenEnd/KYOKO_BONUS3_SEGMENT2,"いい鍛錬だったと思う・・
あたしも 勉強になったよ","我觉得训练的效果不错……
我也收获不少哦。"
ST_TanrenEnd/KYOKO_BONUS3_SEGMENT3,"前よりずっと仲よくなれたような気がするな・・
また何かあったら電話してね","感觉我们的关系比之前要亲密很多……
有什么事再给我打电话吧。"
ST_TanrenEnd/KYOKO_BONUS4_SEGMENT1,"すごく いい鍛錬だったと思う
あたしも かなり勉強になったよ","训练的效果非常出色。
我也有很多的收获哦。"
ST_TanrenEnd/KYOKO_BONUS4_SEGMENT2,"すごいね・・あなたの運転・・
また ナビシートに乗せてほしいな","你的驾驶技术……太厉害了……
我希望还能有机会坐在副驾驶席上。"
ST_TanrenEnd/KYOKO_BONUS4_SEGMENT3,"なんなのこの感じ・・ビビッ・・て・・
イナズマに打たれたみたいな気分・・","这感觉是怎么回事……全身发麻……
就像被闪电劈中一样……"
