key,source,target
ST_GameMessage/StartMenuInfo_SelectAuraShape,オーラの形状を選択してください,"Выберите форму ауры"
ST_GameMessage/StartMenuInfo_SelectAuraColor,オーラの色を選択してください,"Выберите цвет ауры"
ST_GameMessage/StartMenuInfo_SelectAuraLevel,オーラのレベルを選択してください,"Выберите уровень ауры"
ST_GameMessage/StartMenuInfo_SaveSettings,登録しますか？,"Сохранить настройки?"
ST_GameMessage/AuraSel_HasChanged,オーラを変更しました,"Аура изменена"
ST_GameMessage/StartMenu_SelectMeter,メーターを選択してください,"Выберите спидометр"
ST_GameMessage/StartMenu_SaveSettings,登録しますか？,"Сохранить настройки?"
ST_GameMessage/MeterDialog_MeterChanged,メーターを変更しました,"Спидометр изменён"
ST_GameMessage/StartMenu_SelectInstallationSettings,装着設定を選択してください,"Выберите настройки установки"
ST_GameMessage/StartMenu_SelectMenuBG,メニュー背景を選択してください,"Выберите фон меню"
ST_GameMessage/StartMenu_SaveBackgroundSetttings,登録しますか？,"Сохранить настройки?"
ST_GameMessage/StartMenuBGDialog_StartMenuBGChanged,メニュー背景を変更しました,"Фон меню изменён"
ST_GameMessage/DT_AvtCustom_Face,"フェイス
髪型
輪郭
目
メガネ
口
その他","Лицо
Причёска
Овал лица
Глаза
Очки
Рот
Прочее"
ST_GameMessage/AvatarCustom_Face,フェイス,"Лицо"
ST_GameMessage/AvatarCustom_Hairstyle,髪型,"Причёска"
ST_GameMessage/AvatarCustom_Shape,輪郭,"Овал лица"
ST_GameMessage/AvatarCustom_Eye,目,"Глаза"
ST_GameMessage/AvatarCustom_Glasses,メガネ,"Очки"
ST_GameMessage/AvatarCustom_Mouth,口,"Рот"
ST_GameMessage/AvatarCustom_Other,その他,"Прочее"
ST_GameMessage/DT_AvtCustom_Fashion,"ファッション
服装","Мода
Одежда"
ST_GameMessage/AvatarCustom_Fashion,ファッション,"Мода"
ST_GameMessage/AvatarCustom_Clothes,服装,"Одежда"
ST_GameMessage/DT_AvtCustom_Background,"背景
背景
エフェクト","Фон
Фон
Эффекты"
ST_GameMessage/AvatarCustom_Background,背景,"Фон"
ST_GameMessage/AvatarCustom_Behind,背後アイテム,"Предметы позади"
ST_GameMessage/AvatarCustom_Effects,エフェクト,"Эффекты"
ST_GameMessage/DT_AvtCustom_Special,"スペシャル
スペシャル","Специальное
Специальное"
ST_GameMessage/AvatarCustom_Special,スペシャル,"Специальное"
ST_GameMessage/AvatarCustom_UseArrowKey,この画面ではハンドルを使用できません。<Yellow>方向キー</>で操作可能です,"На этом экране нельзя использовать руль. Управление возможно с помощью <Yellow>клавиш направления</>."
ST_GameMessage/AvatarCustom_ChangeParts,選択したパーツに変更しますか？,"Заменить на выбранные детали?"
ST_GameMessage/AvatarCustom_ChangeStamp,選択したスタンプに変更しますか？,"Заменить на выбранный стикер?"
ST_GameMessage/TitleEditDialog_Changing,装着中,"Установлено"
ST_GameMessage/TitleEditDialog_ChangeTitle,こちらの称号に変更しますか？,"Изменить на этот титул?"
ST_GameMessage/SelName_Error_DriverNameNotChange,"ネットワークエラーが発生しました
ドライバー名変更を中止します","Произошла сетевая ошибка.  
Изменение имени водителя отменено."
ST_GameMessage/StartMenu_SelectMenu,メニューを選択してください,"Выберите меню."
ST_GameMessage/DT_MenuConfig_SteeringStrength,ステアリングの強さ,"Сила руля"
ST_GameMessage/DT_MenuConfig_ToggleATMT,AT/MT切り替え,"Переключение AT/MT"
ST_GameMessage/DT_MenuConfig_DefaultView,スタート時デフォルト視点,"Вид по умолчанию при старте"
ST_GameMessage/DT_MenuConfig_FavoriteBGM,お気に入りBGM,"Любимая музыка (BGM)"
ST_GameMessage/DT_MenuConfig_SoundVolume,サウンドマスターボリューム,"Общая громкость звука"
ST_GameMessage/DT_MenuConfig_BGMVolume,レース中BGMボリューム,"Громкость музыки в гонке"
ST_GameMessage/DT_MenuConfig_SEVolume,走行関連SEボリューム,"Громкость звуковых эффектов"
ST_GameMessage/DT_MenuConfig_InstorePolicy,店内バトルポリシー,"Политика боёв внутри зала"
ST_GameMessage/DT_MenuConfig_DrivingOnomatopoeia,レース中擬音,"Ономатопея во время гонки"
ST_GameMessage/DT_MenuConfig_CorneringGuide,コーナリングガイド,"Гид по прохождению поворотов"
ST_GameMessage/DT_MenuConfig_CourseMinimap,コースミニマップ,"Мини-карта трассы"
ST_GameMessage/DT_MenuConfig_LineGuide,ラインガイド,"Линия-траектория"
ST_GameMessage/DT_MenuConfig_Ghost,ゴースト,"Призрак"
ST_GameMessage/DT_MenuConfig_ForceExit,強制終了,"Принудительный выход"
ST_GameMessage/DT_MenuConfig_SkipResults,リザルトスキップ,"Пропуск результатов"
ST_GameMessage/ConfigInfo_AdjustForceHandle,ハンドルの反力の強さを調節します,"Регулирует силу обратного усилия руля."
ST_GameMessage/ConfigInfo_SetShiftMethod,ギアの変速方法を設定します,"Задаёт метод переключения передач."
ST_GameMessage/ConfigInfo_RearView,リアビュー,"Вид сзади"
ST_GameMessage/ConfigInfo_FrontView,フロントビュー,"Вид спереди"
ST_GameMessage/ConfigInfo_DefaultView,レーススタート時のデフォルト視点を設定します,"Устанавливает камеру по умолчанию при старте гонки."
ST_GameMessage/ConfigInfo_DefaultBGM,"コース選択画面で変更できる「レース中BGM」の
デフォルト曲を設定します","Устанавливает стандартную мелодию «BGM в гонке», которую можно изменить на экране выбора трассы."
ST_GameMessage/ConfigInfo_GameVolume,ゲーム中の全体音量を調節します,"Регулирует общий уровень громкости игры."
ST_GameMessage/ConfigInfo_BgmVolume,レース中のBGM音量を調節します,"Регулирует громкость фоновой музыки во время гонки."
ST_GameMessage/ConfigInfo_SeVolume,走行に関わるSE音量を調節します,"Регулирует громкость звуковых эффектов, связанных с движением."
ST_GameMessage/ConfigInfo_InstoreBattlePolicy_AnyoneWelcome,誰でも歓迎！,"Всех приглашаю!"
ST_GameMessage/ConfigInfo_InstoreBattlePolicy_MoreParts,ドレスアップ強化中！,"Улучшаю тюнинг!"
ST_GameMessage/ConfigInfo_InstoreBattlePolicy_RaceHard,本気で勝負！,"Играю всерьёз!"
ST_GameMessage/ConfigInfo_InstoreBattlePolicy_Compete,連戦希望！,"Хочу сразиться подряд!"
ST_GameMessage/ConfigInfo_InstoreBattlePolicy_CollectBattleGift,バトルギフト収集中！,"Собираю подарки за битвы!"
ST_GameMessage/ConfigInfo_InstoreBattlePolicy,"店内バトルモードのプレイ目的やポリシーを
設定します","Задаёт цели и политику игры в режиме локальных боёв."
ST_GameMessage/ConfigInfo_ToggleOnomatopoeia,レース中に表示される擬音の有無を切り替えます,"Включает или отключает отображение звукоподражаний во время гонки."
ST_GameMessage/ConfigInfo_ToggleCorneringGuide,"レース中に表示される
コーナリングガイドの有無を切り替えます","Включает или отключает отображение гидов по прохождению поворотов во время гонки."
ST_GameMessage/ConfigInfo_AdjustSizeMinimap,"レース中に表示される
コースミニマップのサイズを変更します","Изменяет размер мини-карты трассы, отображаемой во время гонки."
ST_GameMessage/ConfigInfo_ToggleLineGuide,"レース中に表示される
ラインガイドの有無を切り替えます","Включает или отключает отображение линии-траектории во время гонки."
ST_GameMessage/ConfigInfo_ToggleGhost,"タイムトライアルモードのレース中に表示される
ゴーストの有無を切り替えます","Включает или отключает отображение призрака во время заезда в режиме «Тайм-триал»."
ST_GameMessage/ConfigInfo_ForceExits,"左右キーを条件通りに入力することで、レースの
強制終了ができるようにするかを設定します
（ストーリーモード/タイムトライアルモード/
公道最速理論モードのみ）","Определяет, можно ли принудительно завершить гонку, введя комбинацию ←→,  
(только в сюжетном режиме, режиме «Тайм-триал» и «Теория быстрейшего на улице»)."
ST_GameMessage/ConfigInfo_WhetherToSkip,"タイムトライアルモードでレースを強制終了した
際に、即座にコンティニューまでスキップするかを
設定します","Настраивает, следует ли сразу пропускать к продолжению после принудительного завершения гонки в режиме «Тайм-триал»."
ST_GameMessage/ConfigInfo_WhetherToSkip2,"（獲得表示はスキップされますが、各種報酬や
プレイスタンプはデータ上、正しく保存されます）","(Экран наград пропускается, но все призы и игровые отметки корректно сохраняются в данных.)"
ST_GameMessage/ConfigInfo_UseTheArrowKeys,"方向キーで設定を切り替え、
<Yellow>START</>ボタンで完了します","Меняйте настройки с помощью стрелок,  
а для подтверждения нажмите кнопку <Yellow>START</>."
ST_GameMessage/ConfigInfo_UseTheArrowKeys2,<Blue>VIEW CHANGE</>ボタンで設定を初期化します,"Кнопкой <Blue>VIEW CHANGE</> можно сбросить настройки."
ST_GameMessage/ConfigDialog_RestoreSettings,"各設定を初期値に戻します
よろしいですか？","Сбросить все настройки к значениям по умолчанию? Вы уверены?"
ST_GameMessage/ConfigDialog_TimelimitExceeded,"制限時間を超えました
モード選択画面へ移動します","Время истекло.  
Переход на экран выбора режима."
ST_GameMessage/PlaydataCar_NumUsed,使用回数,"Количество использований"
ST_GameMessage/PlaydataCar_Story,ストーリー,"Сюжет"
ST_GameMessage/PlaydataCar_TimeTrial,タイムトライアル,"Тайм-триал"
ST_GameMessage/PlaydataCar_InstoreBattle,店内バトル,"Локальный бой"
ST_GameMessage/PlaydataCar_OnlineBattle,オンラインバトル,"Онлайн-бой"
ST_GameMessage/PlaydataCar_Theory,公道最速理論,"Теория быстрейшего на улице"
ST_GameMessage/PlaydataError_NotObtained,"データが取得出来ませんでした
モード選択画面へ移動します","Не удалось получить данные.  
Переход на экран выбора режима."
ST_GameMessage/PlayStamp_EventPeriod,開催期間,"Период проведения"
ST_GameMessage/ContinueInfo_Credit,"クレジットが残っています
終了してよろしいですか？","Остались кредиты.  
Вы уверены, что хотите выйти?"
ST_GameMessage/ErrorCode_Felica,"ERROR 6503
読み込みに失敗しました。","ERROR 6503  
Ошибка чтения."
ST_GameMessage/ErrorCode_AlreadyPlaying,"ERROR 6505
このAimeは現在プレイ中です。
しばらく時間を置いてから使用して下さい。","ERROR 6505  
Эта Aime-карта уже используется.  
Пожалуйста, подождите некоторое время перед повторным использованием."
ST_GameMessage/ErrorCode_VersionError,"新しいバージョンのプレイデータがあります。
現在のバージョンではプレイできません。","Обнаружены данные новой версии.  
На текущей версии играть невозможно."
ST_GameMessage/ErrorCode_Undefined,[未定義],"[Не определено]"
ST_GameMessage/ErrorCode_FailedUnlock,"ERROR 8304
通信に失敗しました(GAME)","ERROR 8304  
Ошибка связи (GAME)."
ST_GameMessage/ErrorCode_CloseSetting,"ERROR 6503
読み込みに失敗しました。","ERROR 6503  
Ошибка чтения."
ST_GameMessage/ErrorCode_DBBan,通常のプレイでは認められないプレイ記録が多数存在しているため、こちらのデータは使用できません。,"Данные недоступны, так как содержат множество записей, не признаваемых нормальной игрой."
ST_GameMessage/ErrorCode_DBBanWarning,"データおよびプレイログに通常のプレイとは認められない記録が多数存在しております。
今後もこの記録が増えますと、データを使用できなくなりますので、ご注意ください。","В данных и игровых логах содержится множество записей, не признаваемых нормальной игрой.  
Если такие записи продолжат появляться, использование данных будет заблокировано."
ST_GameMessage/ErrorCode_DBFrozen,不正なプレイ記録が確認されたため、このデータは現在ご利用を停止させていただいております。,"Использование этих данных приостановлено из-за обнаружения некорректных записей игры."
ST_GameMessage/ErrorCode_DBFrozenWarning,"不正な動作と思われるプレイ記録が確認されました。
引き続き不正なプレイ記録が増える場合、データのご利用を停止させていただきますのでご注意ください。","Обнаружены подозрительные игровые записи.  
Если их количество продолжит увеличиваться, использование данных будет приостановлено."
ST_GameMessage/ErrorCode_VSOnlyNewCard,大会モードでは新規登録できません。データのあるAimeをかざしてください。,"Регистрация новых карт в режиме турнира невозможна.  
Пожалуйста, используйте Aime с сохранёнными данными."
ST_GameMessage/ErrorCode_OldVersionTournament,"古いバージョンのプレイデータがあります。
現在のバージョンではプレイできません。","Обнаружены данные старой версии.  
На текущей версии играть невозможно."
ST_GameMessage/ErrorCode_FailedDownload,"ERROR 8302
サーバーメンテナンス中です","ERROR 8302  
Идёт обслуживание сервера."
ST_GameMessage/ErrorCode_BanUser,"ERROR 6509
このAimeは利用できません。","ERROR 6509  
Эта Aime недоступна."
ST_GameMessage/Tournament_CabinetNotFound,"対戦可能な筐体が見つかりませんでした
アドバタイズ画面に戻ります","Не найдено доступных автоматов для сражения.  
Возврат на рекламный экран."
ST_GameMessage/Tournament_TimeExceeded,"制限時間を超えました
店内バトルへ移動します","Время истекло.  
Переход к локальному бою."
ST_GameMessage/DT_Advertise_InstoreTournament_A,"「店内バトル」大会開催中！
現在、【SPECIAL A (IN-SHOP VS2)】設定です","Турнир «Локальный бой» идёт прямо сейчас!  
Текущая настройка: 【SPECIAL A (IN-SHOP VS2)】"
ST_GameMessage/DT_Advertise_InstoreTournament_B,"「店内バトル」大会開催中！
現在、【SPECIAL B (IN-SHOP VS4)】設定です","Турнир «Локальный бой» идёт прямо сейчас!  
Текущая настройка: 【SPECIAL B (IN-SHOP VS4)】"
ST_GameMessage/CarSelect_FullTuneTicketPayment,"FUll Tune車種購入チケットを確認しました
FUll Tune車種購入チケットを使用して購入を行います","Обнаружен билет на покупку автомобиля Full Tune.  
Будет использован для совершения покупки."
ST_GameMessage/ConfigInfo_Immediately,即時,"Мгновенно"
ST_GameMessage/ConfigInfo_PressAndHold,長押し,"Удерживание"
ST_GameMessage/KeyChainCustom_Change,こちらの車内キーホルダーに変更しますか？,"Заменить на этот брелок в салоне?"
ST_GameMessage/SelName_DriverNameChange_CREDITs,"{Credit}CREDIT を消費することで
ドライバー名を変更することができます
変更を行いますか？","Вы можете изменить имя водителя, потратив {Credit} КРЕДИТ.  
Хотите изменить?"
ST_GameMessage/SelName_DriverNameChange_Free_Error,"前回プレイ時にドライバー名変更が
正常に完了できなかったため
今回無料でドライバー名が変更可能です
変更を行いますか？","Из-за ошибки при прошлой попытке изменения имени водителя,  
сейчас вы можете изменить его бесплатно.  
Хотите изменить?"
ST_GameMessage/SelName_DriverNameChange_Free_Specially,"今回特別にクレジット消費無しで
ドライバー名を変更できます
変更を行いますか？","На этот раз вы можете изменить имя водителя без расхода кредитов.  
Хотите изменить?"
ST_GameMessage/SelName_DriverNameChange_ChangeTimes,※残り変更可能回数：{no}回,"※Оставшееся количество изменений: {no}"
ST_GameMessage/SelName_DecidedNameSimple,こちらのドライバー名で決定しました,"Имя водителя подтверждено."
ST_GameMessage/ModeConfig_SimpleConfig,簡易コンフィグ,"Упрощённая конфигурация"
ST_GameMessage/ModeConfig_SelectAndConfirm,方向キーで設定を切り替え、<Blue>VIEW CHANGE</>ボタンで完了します,"Меняйте настройки стрелками,  
завершите кнопкой <Blue>VIEW CHANGE</>."
ST_GameMessage/ResultStory_GoalTime,ゴールタイム,"Финишное время"
ST_GameMessage/Operation_StoryNextSkip,スキップ,"Пропуск"
ST_GameMessage/ResultTrial_GoalTime,ゴールタイム,"Финишное время"
ST_GameMessage/ResultTrial_SectionTime,セクションタイム,"Время по секции"
ST_GameMessage/ResultArticle_ChallengeBonus,チャレンジボーナス,"Бонус за испытание"
ST_GameMessage/ResultArticle_EventPeriodAt,開催期間 {DateText}まで,"Период проведения: до {DateText}"
ST_GameMessage/BattleGiftDialog_GotBattleGiftUser,<EmphasisYellow>{UserName}</>からバトルギフトを受け取りました,"Вы получили боевой подарок от <EmphasisYellow>{UserName}</>."
ST_GameMessage/WanBattleMatching_ObtainingOpponent,対戦相手の情報を取得しています,"Получение информации о сопернике..."
ST_GameMessage/Tournament_GuestCanNot,"大会開催中のため
ゲストプレイはできません","Гостевая игра недоступна во время турнира."
ST_GameMessage/Tournament_NewRegistrationIsNot,大会モードでは新規登録できません。データのあるAimeをかざしてください。,"В режиме турнира нельзя регистрировать новые карты.  
Пожалуйста, используйте Aime с данными."
ST_GameMessage/ErrorCode_InstoreNoMachine,店内通信可能な筐体がないため、選択できません,"Нет автоматов, доступных для локальной связи. Выбор невозможен."
ST_GameMessage/ErrorCode_MatchingAgain,"エラーが発生しました。
再度マッチングを行います。","Произошла ошибка.  
Повторная попытка подбора соперника."
ST_GameMessage/ErrorCode_ModeSelectScreen,"エラーが発生しました。
モード選択画面へ移動します。","Произошла ошибка.  
Переход на экран выбора режима."
ST_GameMessage/ErrorCode_ConnectionLost,対戦相手との通信が切断されました,"Связь с соперником прервана."
ST_GameMessage/ErrorCode_NetwarkFailurePlayStamp,"通信障害が発生したため、
プレイスタンプが正常に保存されない場合があります","Из-за сетевой ошибки игровые штампы могут не сохраниться."
ST_GameMessage/ErrorCode_CancelCarPurchase,"エラーが発生しました
車種購入を中止します","Произошла ошибка.  
Покупка автомобиля отменена."
ST_GameMessage/BannerWindow_BGMChange,BGM変更,"Смена
BGM"
ST_GameMessage/CarSelect_UsingCar,"この車種を使用車種として
登録しますか？","Зарегистрировать этот автомобиль как используемый?"
ST_GameMessage/ErrorCode_0008,"ERROR 0008
Keychip Access Failed","ОШИБКА 0008
Сбой доступа к Keychip"
ST_GameMessage/ErrorCode_0010,"ERROR 0010
Unexpected GAME Program Failure","ОШИБКА 0010
Неожиданный сбой игровой программы"
ST_GameMessage/ErrorCode_0025,"ERROR 0025
Main board Malfunctioning","ОШИБКА 0025
Неисправность основной платы"
ST_GameMessage/ErrorCode_0027,"ERROR 0027
Low Battery","ОШИБКА 0027
Низкий заряд батареи"
ST_GameMessage/ErrorCode_0090,"ERROR 0090
High CPU Temperature 換気のため、筐体内部のクリーニングが必要です。
店員をお呼びください。","ОШИБКА 0090
Высокая температура процессора. Для вентиляции требуется очистка внутри автомата.
Пожалуйста, позовите сотрудника."
ST_GameMessage/ErrorCode_0090_02,"コンティニューできません。換気のため、筐体内部のクリーニングが必要です。
店員をお呼びください。(0091)","Невозможно продолжить. Для вентиляции требуется очистка внутри автомата.
Пожалуйста, позовите сотрудника. (0091)"
ST_GameMessage/ErrorCode_0091,"ERROR 0091
Too High CPU Temperature 換気のため、筐体内部のクリーニングが必要です。
店員をお呼びください。","ОШИБКА 0091
Критическая температура процессора. Для вентиляции требуется очистка внутри автомата.
Пожалуйста, позовите сотрудника."
ST_GameMessage/ErrorCode_0800,"ERROR 0800
その他予期せぬエラー 電源を切り、再起動してください。
復旧できない場合は、製品購入先または本書記載の「お問合せ先」に連絡してください。","ОШИБКА 0800
Неизвестная ошибка. Выключите питание и перезапустите.
Если не удаётся восстановить работу, свяжитесь с местом покупки или с указанным в инструкции «контактом»."
ST_GameMessage/ErrorCode_0801,"ERROR 0801
RTC アクセスエラー 電源を切り、再起動してください。
復旧できない場合は、製品購入先または本書記載の「お問合せ先」に連絡してください。","ОШИБКА 0801
Ошибка доступа к RTC. Выключите питание и перезапустите.
Если не удаётся восстановить работу, свяжитесь с местом покупки или с указанным в инструкции «контактом»."
ST_GameMessage/ErrorCode_0802,"ERROR 0802
ファイルアクセスエラー 電源を切り、再起動してください。
復旧できない場合は、製品購入先または本書記載の「お問合せ先」に連絡してください。","ОШИБКА 0802
Ошибка доступа к файлу. Выключите питание и перезапустите.
Если не удаётся восстановить работу, свяжитесь с местом покупки или с указанным в инструкции «контактом»."
ST_GameMessage/ErrorCode_0803,"ERROR 0803
ゲームの初期化に失敗しました 電源を切り、再起動してください。
復旧できない場合は、製品購入先または本書記載の「お問合せ先」に連絡してください。","ОШИБКА 0803
Сбой инициализации игры. Выключите питание и перезапустите.
Если не удаётся восстановить работу, свяжитесь с местом покупки или с указанным в инструкции «контактом»."
ST_GameMessage/ErrorCode_0905,"ERROR 0905
Graphic Function Not Found","ОШИБКА 0905
Графическая функция не найдена"
ST_GameMessage/ErrorCode_0907,"ERROR 0907
Not Enough System Memory","ОШИБКА 0907
Недостаточно системной памяти"
ST_GameMessage/ErrorCode_0910,ERROR 0910 ,"ОШИБКА 0910"
ST_GameMessage/ErrorCode_0911,ERROR 0911 ,"ОШИБКА 0911"
ST_GameMessage/ErrorCode_0949,"ERROR 0949
Keychip Not Found","ОШИБКА 0949
Keychip не найден"
ST_GameMessage/ErrorCode_1001,"ERROR 1001
ゲームの初期化に失敗しました 電源を切り、再起動してください。
復旧できない場合は、製品購入先または本書記載の「お問合せ先」に連絡してください。","ОШИБКА 1001
Сбой инициализации игры. Выключите питание и перезапустите.
Если не удаётся восстановить работу, свяжитесь с местом покупки или с указанным в инструкции «контактом»."
ST_GameMessage/ErrorCode_6401,"ERROR 6401
JVS I/O board is not connected to main board","ОШИБКА 6401
JVS I/O плата не подключена к основной плате"
ST_GameMessage/ErrorCode_6402,"ERROR 6402
JVS I/O board does not fulfill the GAME spec","ОШИБКА 6402
JVS I/O плата не соответствует спецификациям игры"
ST_GameMessage/ErrorCode_8008,"ERROR 8008
ALL.Netルーターとの接続ができません","ОШИБКА 8008
Не удалось подключиться к роутеру ALL.Net"
ST_GameMessage/ErrorCode_8111,ALL.Net 利用登録が確認できません。オフライン起動します。,"Регистрация ALL.Net не подтверждена. Запуск в оффлайн-режиме."
ST_GameMessage/ErrorCode_8201,"ERROR 8201
ALL.Net の認証に失敗しました","ОШИБКА 8201
Сбой аутентификации ALL.Net"
ST_GameMessage/ErrorCode_8301,"ERROR 8301
ゲームを構成する機器と接続できません","ОШИБКА 8301
Не удалось подключиться к оборудованию игры"
ST_GameMessage/ErrorCode_8303_6003,"ネットワークの接続が確認できません。
オフライン・シングル設定筐体として起動します。(6003)","Сетевое подключение не обнаружено.
Запуск в оффлайн-режиме как одиночный автомат. (6003)"
ST_GameMessage/ErrorCode_8303_6013,"ネットワークエラー 8303
改めて対戦相手を検索します。(6013)","Сетевая ошибка 8303
Повторный поиск соперника. (6013)"
ST_GameMessage/ErrorCode_8303_6014,"ネットワークエラー 8303
改めて対戦相手を検索します。(6014)","Сетевая ошибка 8303
Повторный поиск соперника. (6014)"
ST_GameMessage/ErrorCode_8303_6015,"ネットワークエラー 8303
改めて対戦相手を検索します。(6015)","Сетевая ошибка 8303
Повторный поиск соперника. (6015)"
ST_GameMessage/ErrorCode_8303_6016,"ネットワークエラー 8303
改めて対戦相手を検索します。(6016)","Сетевая ошибка 8303
Повторный поиск соперника. (6016)"
ST_GameMessage/ErrorCode_8303_6018,"ネットワークエラー 8303
一人用のゲームモードへ戻ります。(6018)","Сетевая ошибка 8303
Возврат в одиночный режим. (6018)"
ST_GameMessage/ErrorCode_8303_6019,"ネットワークエラー 8303
バトルを中断して、改めて対戦相手を検索します。(6019)","Сетевая ошибка 8303
Бой прерван, выполняется повторный поиск соперника. (6019)"
ST_GameMessage/ErrorCode_8305,"ERROR 8305
サーバー機エラー サーバー機が複数起動しています。
DIP switchを確認してください。","ОШИБКА 8305
Ошибка сервера. Запущено несколько серверных машин.
Проверьте DIP-переключатели."
ST_GameMessage/ErrorCode_8306,"ERROR 8306
サーバー機認識エラー
サーバー機との接続が確認できません。設定を確認してください。","ОШИБКА 8306
Ошибка распознавания сервера.
Не удаётся подключиться к серверной машине. Проверьте настройки."
ST_GameMessage/ErrorCode_8401,"ERROR 8401
SEAT NUMBER 設定エラー
SEAT NUMBERの設定が他の筐体と重なっています。設定をご確認ください。","ОШИБКА 8401
Ошибка конфигурации SEAT NUMBER.
Настройка SEAT NUMBER совпадает с другим автоматом. Проверьте конфигурацию."
ST_GameMessage/ErrorCode_8402,"ERROR 8402
ペア筐体認識エラー
シングル設定状態として起動します。","ОШИБКА 8402
Ошибка распознавания парного автомата.
Запуск в режиме одиночного автомата."
ST_GameMessage/ErrorCode_Dialog_0001,こちらのドライバー名は使用できません。,"Это имя водителя недоступно."
ST_GameMessage/ErrorCode_Dialog_0002,"ネットワークエラー
店員をお呼びください。","Сетевая ошибка.
Пожалуйста, позовите сотрудника."
ST_GameMessage/ErrorCode_Dialog_0003,"【重要】ハンドルをセンターに合わせ、スタートボタンを押してください。
調整を終了しました。テストモードのINPUT ASSIGNMENTSで再調整ができます。","【Важно】Выставите руль по центру и нажмите кнопку Старт.
Калибровка завершена. Повторная настройка доступна в тестовом режиме в INPUT ASSIGNMENTS."
ST_GameMessage/ErrorCode_Dialog_0006,ネットワークエラーが発生しました。,"Произошла сетевая ошибка."
ST_GameMessage/ErrorCode_Dialog_0007,"ネットワークエラーのため、データの取得に失敗しました。
コンティニュー画面へ移行します。","Из-за сетевой ошибки не удалось получить данные.
Переход к экрану продолжения."
ST_GameMessage/ErrorCode_Dialog_0100,閉店時間の為、Aimeの利用はできません,"Из-за закрытия заведения использование Aime невозможно."
ST_GameMessage/ErrorCode_Dialog_0101,閉店時間のため、ただいまの時間はコンティニューができません。,"Из-за закрытия заведения продолжение сейчас невозможно."
ST_GameMessage/ErrorCode_Dialog_0200,再起動が必要です。コンティニューができません。,"Необходима перезагрузка. Продолжение невозможно."
ST_GameMessage/ErrorCode_Dialog_0400,ネットワークエラーが発生しました。新規登録を中止します。,"Произошла сетевая ошибка. Регистрация отменена."
ST_GameMessage/ErrorCode_Dialog_0401,"ネットワークエラーが発生しました。引き継ぎを中止します。
次回ログイン時に再度引き継ぎを行います。","Произошла сетевая ошибка. Перенос данных отменён.
При следующем входе будет выполнен повторный перенос."
ST_GameMessage/ErrorCode_None,[未定義],"[Не определено]"
ST_GameMessage/AimeDialog_WithoutAccount,アカウントを作らずにプレイします。今回のプレイは保存されません。,"Играть без создания аккаунта. Этот сеанс не будет сохранён."
ST_GameMessage/MatchPlayer_RegisteredCarModels,設定車種,"Выбранные автомобили"
ST_GameMessage/StartMenu_Lock_DoNotParticipate,「参戦しない」を選択したため、今回のプレイでは選択できません,"Так как выбран вариант «Не участвовать», выбор в этом сеансе невозможен."
ST_GameMessage/Shop_Lock_CarFullTune,1車種フルチューン達成で解放！,"Открывается после полной прокачки одной машины!"
ST_GameMessage/ResultArticle_ReachedWin,勝ち残りの上限回数に達しました,"Достигнут лимит побед подряд."
ST_GameMessage/SelName_DriverNameNotChangeNextSeason,※次シーズンまで変更できませんので、ご注意ください,"※Изменение невозможно до следующего сезона."
ST_GameMessage/DressUpShop_DontHaveDressupTokens,ドレスアップトークンが不足しています,"Недостаточно токенов для тюнинга."
ST_GameMessage/DressUpShop_BodyColorChange,選択したボディカラーに変更しますか？,"Изменить на выбранный цвет кузова?"
ST_GameMessage/MatchInfo_BattleGiftStatus,バトルギフト獲得状況,"Статус получения боевых подарков"
ST_GameMessage/ErrorCode_CannotSelectOffline,オフライン状態のため、選択できません,"Невозможно выбрать в оффлайн-режиме."
ST_GameMessage/ErrorCode_CreditPayFailed,"クレジット支払いに失敗しました
モード選択画面に移行します","Ошибка оплаты кредитом.
Переход к экрану выбора режима."
ST_GameMessage/ResultGrade_DirverGrade,走り屋グレード昇格！！,"Повышение ранга гонщика!!"
ST_GameMessage/UpdateRankLimit_DriverGrade,走り屋グレードの上限が解放されました！,"Максимальный ранг гонщика повышен!"
ST_GameMessage/UpdateRankLimit_InstoreBattleRank,オンラインバトルランクの上限が解放されました！,"Максимальный ранг онлайн-битв повышен!"
ST_GameMessage/UpdateRankLimit_OnlineBattleRank,ストーリーランクの上限が解放されました！,"Максимальный ранг сюжета повышен!"
ST_GameMessage/UpdateRankLimit_StoryRank,トライアルランクの上限が解放されました！,"Максимальный ранг испытаний повышен!"
ST_GameMessage/UpdateRankLimit_TrialRank,店内バトルランクの上限が解放されました！,"Максимальный ранг битв в зале повышен!"
ST_GameMessage/PaperCup_Select,紙コップを選択してください,"Выберите бумажный стаканчик."
ST_GameMessage/PaperCup_SaveSettings,登録しますか？,"Сохранить настройки?"
ST_GameMessage/StartMenu_FirstPlay,次回プレイで解放されます,"Откроется при следующей игре."
ST_GameMessage/Shop_Lock_TimeRelease,バージョンアップで解放されます,"Будет разблокировано с обновлением версии."
ST_GameMessage/Shop_Shortage_CarCash,購入に必要なキャッシュが不足しています,"Недостаточно средств для покупки."
ST_GameMessage/Shop_Shortage_DressupToken,購入に必要なドレスアップトークンが不足しています,"Недостаточно токенов тюнинга для покупки."
